report_date,channel, spend 
5/13/2023,snapchat, $-   
5/13/2023,tiktok, $-   
5/14/2023,apple brand search,2025.00
5/14/2023,google brand search,740.00
5/14/2023,google non-brand search,1686.00
5/14/2023,impact radius,450.00
5/14/2023,influencer,39.00
5/14/2023,referral,500.00
5/14/2023,snapchat, $-   
5/14/2023,tiktok, $-   
5/15/2023,apple brand search,2429.00
5/15/2023,google brand search,588.00
5/15/2023,google non-brand search,264.00
5/15/2023,impact radius,855.00
5/15/2023,influencer,33.00
5/15/2023,snapchat, $-   
5/15/2023,tiktok, $-   
5/16/2023,apple brand search,2103.00
5/16/2023,google brand search,845.00
5/16/2023,google non-brand search,828.00
5/16/2023,growth-promo,100.00
5/16/2023,impact radius,1170.00
5/16/2023,influencer,39.00
5/16/2023,referral,400.00
5/16/2023,snapchat, $-   
5/16/2023,tiktok, $-   
5/17/2023,apple brand search,2178.00
5/17/2023,google brand search,981.00
5/17/2023,google non-brand search,1504.00
5/17/2023,impact radius,215.00
5/17/2023,influencer,45.00
5/17/2023,referral,900.00
5/17/2023,snapchat, $-   
5/17/2023,tiktok, $-   
5/18/2023,apple brand search,2157.00
5/18/2023,google brand search,765.00
5/18/2023,google non-brand search,675.00
5/18/2023,growth-promo,500.00
5/18/2023,impact radius,625.00
5/18/2023,influencer,35.00
5/18/2023,referral,9300.00
5/18/2023,snapchat, $-   
5/18/2023,tiktok, $-   
5/19/2023,apple brand search,2039.00
5/19/2023,google brand search,392.00
5/19/2023,google non-brand search,93.00
5/19/2023,growth-promo,50.00
5/19/2023,impact radius,1310.00
5/19/2023,influencer,73.00
5/19/2023,referral,2300.00
5/19/2023,snapchat, $-   
5/19/2023,tiktok, $-   
5/20/2023,apple brand search,1839.00
5/20/2023,google brand search,240.00
5/20/2023,google non-brand search,23.00
5/20/2023,growth-promo,50.00
5/20/2023,impact radius,590.00
5/20/2023,influencer,18.00
5/20/2023,referral,1600.00
5/20/2023,snapchat, $-   
5/20/2023,tiktok, $-   
5/21/2023,apple brand search,1670.00
5/21/2023,google brand search,331.00
5/21/2023,google non-brand search,90.00
5/21/2023,growth-promo,100.00
5/21/2023,impact radius,860.00
5/21/2023,influencer,20.00
5/21/2023,referral,800.00
5/21/2023,snapchat, $-   
5/21/2023,tiktok, $-   
5/22/2023,apple brand search,1899.00
5/22/2023,google brand search,526.00
5/22/2023,google non-brand search,67.00
5/22/2023,impact radius,1210.00
5/22/2023,influencer,37.00
5/22/2023,snapchat, $-   
5/22/2023,tiktok, $-   
5/23/2023,apple brand search,2219.00
5/23/2023,facebook,993.00
5/23/2023,google brand search,555.00
5/23/2023,google non-brand search,180.00
5/23/2023,impact radius,1415.00
5/23/2023,influencer,41.00
5/23/2023,referral,300.00
5/23/2023,snapchat, $-   
5/23/2023,tiktok, $-   
5/24/2023,apple brand search,2167.00
5/24/2023,facebook,2183.00
5/24/2023,google brand search,649.00
5/24/2023,google non-brand search,330.00
5/24/2023,impact radius,1570.00
5/24/2023,influencer,41.00
5/24/2023,referral,2100.00
5/24/2023,snapchat, $-   
5/24/2023,tiktok, $-   
5/25/2023,apple brand search,2326.00
5/25/2023,facebook,2213.00
5/25/2023,google brand search,698.00
5/25/2023,google non-brand search,501.00
5/25/2023,growth-promo,350.00
5/25/2023,impact radius,495.00
5/25/2023,influencer,35.00
5/25/2023,referral,4500.00
5/25/2023,snapchat, $-   
5/25/2023,tiktok, $-   
5/26/2023,apple brand search,2189.00
5/26/2023,facebook,2287.00
5/26/2023,google brand search,648.00
5/26/2023,google non-brand search,698.00
5/26/2023,growth-promo,350.00
5/26/2023,impact radius,1365.00
5/26/2023,influencer,47.00
5/26/2023,referral,7700.00
5/26/2023,snapchat, $-   
5/26/2023,tiktok, $-   
5/27/2023,apple brand search,1951.00
5/27/2023,facebook,2176.00
5/27/2023,google brand search,609.00
5/27/2023,google non-brand search,1288.00
5/27/2023,growth-promo,150.00
5/27/2023,impact radius,950.00
5/27/2023,influencer,24.00
5/27/2023,referral,2000.00
5/27/2023,snapchat, $-   
5/27/2023,tiktok, $-   
5/28/2023,apple brand search,1769.00
5/28/2023,facebook,2211.00
5/28/2023,google brand search,591.00
5/28/2023,google non-brand search,1588.00
5/28/2023,growth-promo,50.00
5/28/2023,impact radius,730.00
5/28/2023,influencer,31.00
5/28/2023,referral,800.00
5/28/2023,snapchat, $-   
5/28/2023,tiktok, $-   
5/29/2023,apple brand search,1678.00
5/29/2023,facebook,2277.00
5/29/2023,google brand search,390.00
5/29/2023,google non-brand search,234.00
5/29/2023,impact radius,710.00
5/29/2023,influencer,43.00
5/29/2023,snapchat, $-   
5/29/2023,tiktok, $-   
5/30/2023,apple brand search,1950.00
5/30/2023,facebook,2235.00
5/30/2023,google brand search,561.00
5/30/2023,google non-brand search,421.00
5/30/2023,growth-promo,100.00
5/30/2023,impact radius,895.00
5/30/2023,influencer,38.00
5/30/2023,referral,150.00
5/30/2023,snapchat, $-   
5/30/2023,tiktok, $-   
5/31/2023,apple brand search,2321.00
5/31/2023,facebook,2240.00
5/31/2023,google brand search,670.00
5/31/2023,google non-brand search,856.00
5/31/2023,growth-promo,100.00
5/31/2023,impact radius,1400.00
5/31/2023,influencer,55.00
5/31/2023,referral,2500.00
5/31/2023,snapchat, $-   
5/31/2023,tiktok, $-   
6/1/2023,apple brand search,2352.00
6/1/2023,facebook,2319.00
6/1/2023,google brand search,754.00
6/1/2023,google non-brand search,1013.00
6/1/2023,growth-promo,350.00
6/1/2023,impact radius,840.00
6/1/2023,influencer,45.00
6/1/2023,referral,4100.00
6/1/2023,snapchat, $-   
6/1/2023,tiktok, $-   
6/2/2023,apple brand search,2134.00
6/2/2023,facebook,2349.00
6/2/2023,google brand search,653.00
6/2/2023,google non-brand search,835.00
6/2/2023,growth-promo,350.00
6/2/2023,impact radius,685.00
6/2/2023,influencer,49.00
6/2/2023,referral,6400.00
6/2/2023,snapchat, $-   
6/2/2023,tiktok, $-   
6/3/2023,apple brand search,2015.00
6/3/2023,facebook,2118.00
6/3/2023,google brand search,494.00
6/3/2023,google non-brand search,535.00
6/3/2023,growth-promo,100.00
6/3/2023,impact radius,575.00
6/3/2023,influencer,45.00
6/3/2023,referral,800.00
6/3/2023,snapchat, $-   
6/3/2023,tiktok, $-   
6/4/2023,apple brand search,1653.00
6/4/2023,facebook,2309.00
6/4/2023,google brand search,487.00
6/4/2023,google non-brand search,386.00
6/4/2023,growth-promo,100.00
6/4/2023,impact radius,1065.00
6/4/2023,influencer,41.00
6/4/2023,referral,700.00
6/4/2023,snapchat, $-   
6/4/2023,tiktok, $-   
6/5/2023,apple brand search,2146.00
6/5/2023,facebook,2437.00
6/5/2023,google brand search,848.00
6/5/2023,google non-brand search,1139.00
6/5/2023,impact radius,1480.00
6/5/2023,influencer,46.00
6/5/2023,snapchat, $-   
6/5/2023,tiktok, $-   
6/6/2023,apple brand search,2134.00
6/6/2023,facebook, $-   
6/6/2023,google brand search,916.00
6/6/2023,google non-brand search,1438.00
6/6/2023,growth-promo,100.00
6/6/2023,impact radius,800.00
6/6/2023,influencer,48.00
6/6/2023,referral,200.00
6/6/2023,snapchat, $-   
6/6/2023,tiktok, $-   
6/7/2023,apple brand search,2328.00
6/7/2023,facebook,1184.00
6/7/2023,google brand search,967.00
6/7/2023,google non-brand search,1428.00
6/7/2023,growth-promo,50.00
6/7/2023,impact radius,1280.00
6/7/2023,influencer,36.00
6/7/2023,referral,3000.00
6/7/2023,snapchat, $-   
6/7/2023,tiktok, $-   
6/8/2023,apple brand search,2232.00
6/8/2023,facebook,3054.00
6/8/2023,google brand search,943.00
6/8/2023,google non-brand search,1341.00
6/8/2023,impact radius,1195.00
6/8/2023,influencer,49.00
6/8/2023,referral,4750.00
6/8/2023,snapchat, $-   
6/8/2023,tiktok, $-   
6/9/2023,apple brand search,2055.00
6/9/2023,facebook,3200.00
6/9/2023,google brand search,977.00
6/9/2023,google non-brand search,1465.00
6/9/2023,impact radius,560.00
6/9/2023,influencer,31.00
6/9/2023,referral,250.00
6/9/2023,snapchat, $-   
6/9/2023,tiktok, $-   
6/10/2023,apple brand search,2158.00
6/10/2023,facebook,3125.00
6/10/2023,google brand search,736.00
6/10/2023,google non-brand search,1051.00
6/10/2023,growth-promo,300.00
6/10/2023,impact radius,675.00
6/10/2023,influencer,30.00
6/10/2023,referral,7200.00
6/10/2023,snapchat, $-   
6/10/2023,tiktok, $-   
6/11/2023,apple brand search,1734.00
6/11/2023,facebook,3402.00
6/11/2023,google brand search,567.00
6/11/2023,google non-brand search,248.00
6/11/2023,growth-promo,50.00
6/11/2023,impact radius,480.00
6/11/2023,influencer,44.00
6/11/2023,referral,600.00
6/11/2023,snapchat, $-   
6/11/2023,tiktok, $-   
6/12/2023,apple brand search,1925.00
6/12/2023,facebook,3307.00
6/12/2023,google brand search,424.00
6/12/2023,google non-brand search,69.00
6/12/2023,impact radius,970.00
6/12/2023,influencer,42.00
6/12/2023,referral,300.00
6/12/2023,snapchat, $-   
6/12/2023,tiktok, $-   
6/13/2023,apple brand search,1805.00
6/13/2023,facebook,3197.00
6/13/2023,google brand search,325.00
6/13/2023,google non-brand search,60.00
6/13/2023,impact radius,885.00
6/13/2023,influencer,95.00
6/13/2023,referral,400.00
6/13/2023,snapchat, $-   
6/13/2023,tiktok, $-   
6/14/2023,apple brand search,2210.00
6/14/2023,facebook,3181.00
6/14/2023,google brand search,372.00
6/14/2023,google non-brand search,51.00
6/14/2023,growth-promo,50.00
6/14/2023,impact radius,1030.00
6/14/2023,influencer,47.00
6/14/2023,referral,350.00
6/14/2023,snapchat, $-   
6/14/2023,tiktok, $-   
6/15/2023,apple brand search,1944.00
6/15/2023,facebook,3021.00
6/15/2023,google brand search,510.00
6/15/2023,google non-brand search,131.00
6/15/2023,growth-promo,200.00
6/15/2023,impact radius,950.00
6/15/2023,influencer,90.00
6/15/2023,referral,3600.00
6/15/2023,snapchat, $-   
6/15/2023,tiktok, $-   
6/16/2023,apple brand search,1872.00
6/16/2023,facebook,3193.00
6/16/2023,google brand search,644.00
6/16/2023,google non-brand search,524.00
6/16/2023,growth-promo,300.00
6/16/2023,impact radius,2055.00
6/16/2023,influencer,40.00
6/16/2023,referral,6100.00
6/16/2023,snapchat, $-   
6/16/2023,tiktok, $-   
6/17/2023,apple brand search,1765.00
6/17/2023,facebook,2948.00
6/17/2023,google brand search,790.00
6/17/2023,google non-brand search,1298.00
6/17/2023,growth-promo,200.00
6/17/2023,impact radius,720.00
6/17/2023,influencer,23.00
6/17/2023,referral,1700.00
6/17/2023,snapchat, $-   
6/17/2023,tiktok, $-   
6/18/2023,apple brand search,1608.00
6/18/2023,facebook,3422.00
6/18/2023,google brand search,840.00
6/18/2023,google non-brand search,2266.00
6/18/2023,growth-promo,100.00
6/18/2023,impact radius,870.00
6/18/2023,influencer,24.00
6/18/2023,referral,500.00
6/18/2023,snapchat, $-   
6/18/2023,tiktok, $-   
6/19/2023,apple brand search,1823.00
6/19/2023,facebook,3337.00
6/19/2023,google brand search,1173.00
6/19/2023,google non-brand search,2688.00
6/19/2023,growth-promo,50.00
6/19/2023,impact radius,890.00
6/19/2023,influencer,25.00
6/19/2023,referral,100.00
6/19/2023,snapchat, $-   
6/19/2023,tiktok, $-   
6/20/2023,apple brand search,2067.00
6/20/2023,facebook,3284.00
6/20/2023,google brand search,1413.00
6/20/2023,google non-brand search,4645.00
6/20/2023,growth-promo,50.00
6/20/2023,impact radius,535.00
6/20/2023,influencer,32.00
6/20/2023,referral,250.00
6/20/2023,snapchat, $-   
6/20/2023,tiktok, $-   
6/21/2023,apple brand search,2065.00
6/21/2023,facebook,3190.00
6/21/2023,google brand search,1429.00
6/21/2023,google non-brand search,4176.00
6/21/2023,growth-promo,100.00
6/21/2023,impact radius,655.00
6/21/2023,influencer,52.00
6/21/2023,referral,2300.00
6/21/2023,snapchat, $-   
6/21/2023,tiktok, $-   
6/22/2023,apple brand search,2358.00
6/22/2023,facebook,3020.00
6/22/2023,google brand search,1391.00
6/22/2023,google non-brand search,3222.00
6/22/2023,growth-promo,100.00
6/22/2023,impact radius,660.00
6/22/2023,influencer,92.00
6/22/2023,referral,4250.00
6/22/2023,snapchat, $-   
6/22/2023,tiktok, $-   
6/23/2023,apple brand search,2211.00
6/23/2023,facebook,2693.00
6/23/2023,google brand search,1490.00
6/23/2023,google non-brand search,3681.00
6/23/2023,growth-promo,250.00
6/23/2023,impact radius,660.00
6/23/2023,influencer,36.00
6/23/2023,referral,5900.00
6/23/2023,snapchat, $-   
6/23/2023,tiktok, $-   
6/24/2023,apple brand search,1970.00
6/24/2023,facebook,3178.00
6/24/2023,google brand search,1028.00
6/24/2023,google non-brand search,3115.00
6/24/2023,growth-promo,100.00
6/24/2023,impact radius,950.00
6/24/2023,influencer,29.00
6/24/2023,referral,2100.00
6/24/2023,snapchat, $-   
6/24/2023,tiktok, $-   
6/25/2023,apple brand search,1652.00
6/25/2023,facebook,3340.00
6/25/2023,google brand search,969.00
6/25/2023,google non-brand search,2820.00
6/25/2023,growth-promo,50.00
6/25/2023,impact radius,770.00
6/25/2023,influencer,29.00
6/25/2023,referral,500.00
6/25/2023,snapchat, $-   
6/25/2023,tiktok, $-   
6/26/2023,apple brand search,2390.00
6/26/2023,facebook,3749.00
6/26/2023,google brand search,1464.00
6/26/2023,google non-brand search,2814.00
6/26/2023,growth-promo,50.00
6/26/2023,impact radius,1030.00
6/26/2023,influencer,88.00
6/26/2023,referral,100.00
6/26/2023,snapchat, $-   
6/26/2023,tiktok, $-   
6/27/2023,apple brand search,2689.00
6/27/2023,facebook,5755.00
6/27/2023,google brand search,1610.00
6/27/2023,google non-brand search,3333.00
6/27/2023,growth-promo,400.00
6/27/2023,impact radius,955.00
6/27/2023,influencer,51.00
6/27/2023,referral,11850.00
6/27/2023,snapchat, $-   
6/27/2023,tiktok,493.00
6/28/2023,apple brand search,2432.00
6/28/2023,facebook,5577.00
6/28/2023,google brand search,1418.00
6/28/2023,google non-brand search,3073.00
6/28/2023,growth-promo,50.00
6/28/2023,impact radius,810.00
6/28/2023,influencer,52.00
6/28/2023,referral,800.00
6/28/2023,snapchat, $-   
6/28/2023,tiktok,1867.00
6/29/2023,apple brand search,2651.00
6/29/2023,facebook,5419.00
6/29/2023,google brand search,1471.00
6/29/2023,google non-brand search,2727.00
6/29/2023,growth-promo,250.00
6/29/2023,impact radius,440.00
6/29/2023,influencer,34.00
6/29/2023,referral,6000.00
6/29/2023,snapchat, $-   
6/29/2023,tiktok,1875.00
6/30/2023,apple brand search,2588.00
6/30/2023,facebook,5321.00
6/30/2023,google brand search,1147.00
6/30/2023,google non-brand search,2007.00
6/30/2023,growth-promo,250.00
6/30/2023,impact radius,365.00
6/30/2023,influencer,41.00
6/30/2023,referral,7400.00
6/30/2023,snapchat, $-   
6/30/2023,tiktok,1782.00
7/1/2023,apple brand search,1720.00
7/1/2023,facebook,5032.00
7/1/2023,google brand search,1076.00
7/1/2023,google non-brand search,2063.00
7/1/2023,growth-promo,250.00
7/1/2023,impact radius,310.00
7/1/2023,influencer,48.00
7/1/2023,referral,4000.00
7/1/2023,snapchat, $-   
7/1/2023,tiktok,1501.00
7/2/2023,apple brand search,1698.00
7/2/2023,facebook,5730.00
7/2/2023,google brand search,829.00
7/2/2023,google non-brand search,2004.00
7/2/2023,growth-promo,50.00
7/2/2023,impact radius,395.00
7/2/2023,influencer,21.00
7/2/2023,referral,1800.00
7/2/2023,snapchat, $-   
7/2/2023,tiktok,1479.00
7/3/2023,apple brand search,2041.00
7/3/2023,facebook,5636.00
7/3/2023,google brand search,1163.00
7/3/2023,google non-brand search,2456.00
7/3/2023,impact radius,480.00
7/3/2023,influencer,43.00
7/3/2023,referral,100.00
7/3/2023,snapchat, $-   
7/3/2023,tiktok,1512.00
7/4/2023,apple brand search,1670.00
7/4/2023,facebook,5458.00
7/4/2023,google brand search,952.00
7/4/2023,google non-brand search,1951.00
7/4/2023,growth-promo,100.00
7/4/2023,impact radius,440.00
7/4/2023,influencer,38.00
7/4/2023,referral,2200.00
7/4/2023,snapchat, $-   
7/4/2023,tiktok,1510.00
7/5/2023,apple brand search,1785.00
7/5/2023,facebook,5307.00
7/5/2023,google brand search,1419.00
7/5/2023,google non-brand search,2307.00
7/5/2023,growth-promo,200.00
7/5/2023,impact radius,460.00
7/5/2023,influencer,39.00
7/5/2023,referral,1700.00
7/5/2023,snapchat, $-   
7/5/2023,tiktok,1508.00
7/6/2023,apple brand search,2362.00
7/6/2023,facebook,5219.00
7/6/2023,google brand search,1278.00
7/6/2023,google non-brand search,2011.00
7/6/2023,growth-promo,200.00
7/6/2023,impact radius,855.00
7/6/2023,influencer,105.00
7/6/2023,referral,4250.00
7/6/2023,snapchat, $-   
7/6/2023,tiktok,1496.00
7/7/2023,apple brand search,2126.00
7/7/2023,facebook,5111.00
7/7/2023,google brand search,991.00
7/7/2023,google non-brand search,2145.00
7/7/2023,growth-promo,300.00
7/7/2023,impact radius,455.00
7/7/2023,influencer,43.00
7/7/2023,referral,8850.00
7/7/2023,snapchat, $-   
7/7/2023,tiktok,1377.00
7/8/2023,apple brand search,1942.00
7/8/2023,facebook,4989.00
7/8/2023,google brand search,964.00
7/8/2023,google non-brand search,2263.00
7/8/2023,growth-promo,100.00
7/8/2023,impact radius,315.00
7/8/2023,influencer,41.00
7/8/2023,referral,3350.00
7/8/2023,snapchat, $-   
7/8/2023,tiktok,1397.00
7/9/2023,apple brand search,1433.00
7/9/2023,facebook,5728.00
7/9/2023,google brand search,925.00
7/9/2023,google non-brand search,1867.00
7/9/2023,impact radius,340.00
7/9/2023,influencer,37.00
7/9/2023,referral,600.00
7/9/2023,snapchat, $-   
7/9/2023,tiktok,1383.00
7/10/2023,apple brand search,1852.00
7/10/2023,facebook,5452.00
7/10/2023,google brand search,1075.00
7/10/2023,google non-brand search,2327.00
7/10/2023,growth-promo,50.00
7/10/2023,impact radius,385.00
7/10/2023,influencer,38.00
7/10/2023,referral,150.00
7/10/2023,snapchat, $-   
7/10/2023,tiktok,1395.00
7/11/2023,apple brand search,1860.00
7/11/2023,facebook,4903.00
7/11/2023,google brand search,1312.00
7/11/2023,google non-brand search,2895.00
7/11/2023,growth-promo,50.00
7/11/2023,impact radius,390.00
7/11/2023,influencer,50.00
7/11/2023,referral,1400.00
7/11/2023,snapchat, $-   
7/11/2023,tiktok,1392.00
7/12/2023,apple brand search,1725.00
7/12/2023,facebook,4881.00
7/12/2023,google brand search,1150.00
7/12/2023,google non-brand search,2568.00
7/12/2023,impact radius,410.00
7/12/2023,influencer,38.00
7/12/2023,referral,1400.00
7/12/2023,snapchat, $-   
7/12/2023,tiktok,1391.00
7/13/2023,apple brand search,1941.00
7/13/2023,facebook,4704.00
7/13/2023,google brand search,998.00
7/13/2023,google non-brand search,1968.00
7/13/2023,growth-promo,200.00
7/13/2023,impact radius,225.00
7/13/2023,influencer,33.00
7/13/2023,referral,5900.00
7/13/2023,snapchat, $-   
7/13/2023,tiktok,1294.00
7/14/2023,apple brand search,2103.00
7/14/2023,facebook,4497.00
7/14/2023,google brand search,994.00
7/14/2023,google non-brand search,2447.00
7/14/2023,impact radius,275.00
7/14/2023,influencer,30.00
7/14/2023,snapchat, $-   
7/14/2023,tiktok,754.00
7/15/2023,apple brand search,1858.00
7/15/2023,facebook,4573.00
7/15/2023,google brand search,846.00
7/15/2023,google non-brand search,1868.00
7/15/2023,growth-promo,550.00
7/15/2023,impact radius,40.00
